Final Letter Grade Rating,rm_key,Loan_Closed_Date,census_block_order_key,foa_mgmt_co_dim_key,owner_key,Principal Program Detail Code,Stmt_date,DSC_Ratio_II,Current_Ratio,Total Total Funds Flow Prior to CE & D/S (Line 62),Total Replacement Reserve Reimbursements (Line 18A),Total Interest Income Earned on R/R and Special Escrow (Line 78),Total Gross Debt Service - Mortgage (MHFA) (Line 66),Total Gross Debt Service - Energy Loans (Line 68),Total Current Assets (Line 230),Total Current Liabilities (Line 280),Current Portion of Mortgage Payable (Line 251),Notes & Advances - due within 1 year (Line 252),Gross Sf Residential,Gross Sf Residential Communal,Gross Sf Residential Noncommunal,Gross Sf Commercial,Gross Sf Unfinished Space,Gross Sf Parking Structure,Square Footage Net Rentable,Square Footage Residential Net Rentable,Square Footage Commercial Net Rentable,Number Of Buildings,Number Of Predominant Stories,Number Of Elevators,Total Gross Sf Land,Total Gross Sf Buildings,Total Rental Units,Low Income Rental Units,Moderate Income Rental Units,Market Rate Rental Units,Non_revenue Rental Units,Elderly Restricted Rental Units,Unrestricted Rental Units,Student Rental Units,Other Restricted Rental Units,Fully Access Handicapped Rental Units,Partially Access Handicapped Rental Units,Average Bedroom Density,Studio Rental Units,One Bedroom Rental Units,Two Bedroom Rental Units,Three Bedroom Rental Units,Four Bedroom Rental Units,Five Bedroom Rental Units,Six Bedroom Rental Units
5,647.00,19710520.00,1033.00,494.00,147.00,15,19961231.00,0.72,0.94,189846.00,13890.00,5997.00,236164.00,0.00,175405.00,271180.00,83644.00,0.00,75134.00,9278.00,65856.00,0.00,0.00,0.00,64551.00,64551.00,0.00,8.00,3.00,0.00,47980.00,75134.00,88.00,88.00,0.00,0.00,0.00,0.00,88.00,0.00,0.00,0.00,0.00,2.61,0.00,3.00,41.00,31.00,13.00,0.00,0.00
1,647.00,19710520.00,1033.00,494.00,147.00,15,19971231.00,1.33,1.24,339259.00,18833.00,7371.00,236164.00,0.00,221784.00,268363.00,88968.00,0.00,75134.00,9278.00,65856.00,0.00,0.00,0.00,64551.00,64551.00,0.00,8.00,3.00,0.00,47980.00,75134.00,88.00,88.00,0.00,0.00,0.00,0.00,88.00,0.00,0.00,0.00,0.00,2.61,0.00,3.00,41.00,31.00,13.00,0.00,0.00
1,647.00,19710520.00,1033.00,494.00,147.00,15,19981231.00,1.03,1.31,259164.00,8896.00,7355.00,236164.00,0.00,226515.00,267997.00,94567.00,0.00,75134.00,9278.00,65856.00,0.00,0.00,0.00,64551.00,64551.00,0.00,8.00,3.00,0.00,47980.00,75134.00,88.00,88.00,0.00,0.00,0.00,0.00,88.00,0.00,0.00,0.00,0.00,2.61,0.00,3.00,41.00,31.00,13.00,0.00,0.00
1,647.00,19710520.00,1033.00,494.00,147.00,15,19991231.00,1.01,1.26,256128.00,8402.00,8838.00,236164.00,0.00,224955.00,279095.00,100666.00,0.00,75134.00,9278.00,65856.00,0.00,0.00,0.00,64551.00,64551.00,0.00,8.00,3.00,0.00,47980.00,75134.00,88.00,88.00,0.00,0.00,0.00,0.00,88.00,0.00,0.00,0.00,0.00,2.61,0.00,3.00,41.00,31.00,13.00,0.00,0.00
2,647.00,19710520.00,1033.00,494.00,147.00,15,20001231.00,1.24,0.96,391207.00,86398.00,10794.00,236164.00,0.00,191945.00,307452.00,107086.00,0.00,75134.00,9278.00,65856.00,0.00,0.00,0.00,64551.00,64551.00,0.00,8.00,3.00,0.00,47980.00,75134.00,88.00,88.00,0.00,0.00,0.00,0.00,88.00,0.00,0.00,0.00,0.00,2.61,0.00,3.00,41.00,31.00,13.00,0.00,0.00
5,647.00,19710520.00,1033.00,494.00,147.00,15,20011231.00,0.67,0.54,273014.00,108748.00,6491.00,236164.00,0.00,186816.00,460361.00,113919.00,0.00,75134.00,9278.00,65856.00,0.00,0.00,0.00,64551.00,64551.00,0.00,8.00,3.00,0.00,47980.00,75134.00,88.00,88.00,0.00,0.00,0.00,0.00,88.00,0.00,0.00,0.00,0.00,2.61,0.00,3.00,41.00,31.00,13.00,0.00,0.00
2,647.00,19710520.00,1033.00,494.00,147.00,15,20021231.00,1.22,0.84,371050.00,79784.00,2226.00,236164.00,0.00,237561.00,404940.00,121194.00,0.00,75134.00,9278.00,65856.00,0.00,0.00,0.00,64551.00,64551.00,0.00,8.00,3.00,0.00,47980.00,75134.00,88.00,88.00,0.00,0.00,0.00,0.00,88.00,0.00,0.00,0.00,0.00,2.61,0.00,3.00,41.00,31.00,13.00,0.00,0.00
2,647.00,19710520.00,1033.00,494.00,147.00,15,20031231.00,1.23,0.78,297800.00,5922.00,1683.00,236164.00,0.00,252268.00,475583.00,128939.00,24992.00,75134.00,9278.00,65856.00,0.00,0.00,0.00,64551.00,64551.00,0.00,8.00,3.00,0.00,47980.00,75134.00,88.00,88.00,0.00,0.00,0.00,0.00,88.00,0.00,0.00,0.00,0.00,2.61,0.00,3.00,41.00,31.00,13.00,0.00,0.00
2,647.00,19710520.00,1033.00,494.00,147.00,15,20041231.00,1.4,0.89,363671.00,30674.00,3108.00,236164.00,0.00,256279.00,450869.00,137184.00,26482.00,75134.00,9278.00,65856.00,0.00,0.00,0.00,64551.00,64551.00,0.00,8.00,3.00,0.00,47980.00,75134.00,88.00,88.00,0.00,0.00,0.00,0.00,88.00,0.00,0.00,0.00,0.00,2.61,0.00,3.00,41.00,31.00,13.00,0.00,0.00
2,647.00,19710520.00,1033.00,494.00,147.00,15,20051231.00,1.28,0.97,369987.00,63231.00,4210.00,236164.00,0.00,215717.00,395302.00,145962.00,26295.00,75134.00,9278.00,65856.00,0.00,0.00,0.00,64551.00,64551.00,0.00,8.00,3.00,0.00,47980.00,75134.00,88.00,88.00,0.00,0.00,0.00,0.00,88.00,0.00,0.00,0.00,0.00,2.61,0.00,3.00,41.00,31.00,13.00,0.00,0.00
2,647.00,19710520.00,1033.00,494.00,147.00,15,20061231.00,1.12,0.95,356503.00,85001.00,7056.00,236164.00,0.00,199013.00,390201.00,155308.00,25325.00,75134.00,9278.00,65856.00,0.00,0.00,0.00,64551.00,64551.00,0.00,8.00,3.00,0.00,47980.00,75134.00,88.00,88.00,0.00,0.00,0.00,0.00,88.00,0.00,0.00,0.00,0.00,2.61,0.00,3.00,41.00,31.00,13.00,0.00,0.00
5,647.00,19710520.00,1033.00,494.00,147.00,15,20071231.00,0.7,0.69,447060.00,275890.00,4896.00,236164.00,0.00,246925.00,548664.00,165258.00,24969.00,75134.00,9278.00,65856.00,0.00,0.00,0.00,64551.00,64551.00,0.00,8.00,3.00,0.00,47980.00,75134.00,88.00,88.00,0.00,0.00,0.00,0.00,88.00,0.00,0.00,0.00,0.00,2.61,0.00,3.00,41.00,31.00,13.00,0.00,0.00
5,647.00,19710520.00,1033.00,494.00,147.00,15,20081231.00,0.82,0.53,344591.00,150116.00,1355.00,236164.00,0.00,183629.00,547407.00,175854.00,23346.00,75134.00,9278.00,65856.00,0.00,0.00,0.00,64551.00,64551.00,0.00,8.00,3.00,0.00,47980.00,75134.00,88.00,88.00,0.00,0.00,0.00,0.00,88.00,0.00,0.00,0.00,0.00,2.61,0.00,3.00,41.00,31.00,13.00,0.00,0.00
2,647.00,19710520.00,1033.00,494.00,147.00,15,20091231.00,1.17,0.59,277509.00,0.00,669.00,236164.00,0.00,182171.00,516384.00,187136.00,22207.00,75134.00,9278.00,65856.00,0.00,0.00,0.00,64551.00,64551.00,0.00,8.00,3.00,0.00,47980.00,75134.00,88.00,88.00,0.00,0.00,0.00,0.00,88.00,0.00,0.00,0.00,0.00,2.61,0.00,3.00,41.00,31.00,13.00,0.00,0.00
2,647.00,19710520.00,1033.00,494.00,147.00,15,20101231.00,1.31,0.47,473979.00,165001.00,488.00,236164.00,0.00,178434.00,605901.00,199149.00,25893.00,75134.00,9278.00,65856.00,0.00,0.00,0.00,64551.00,64551.00,0.00,8.00,3.00,0.00,47980.00,75134.00,88.00,88.00,0.00,0.00,0.00,0.00,88.00,0.00,0.00,0.00,0.00,2.61,0.00,3.00,41.00,31.00,13.00,0.00,0.00
1,907.00,19820421.00,746.00,229.00,77.00,14,19951231.00,1.17,2.28,380796.00,2398.00,9298.00,314286.00,0.00,129462.00,99535.00,42783.00,0.00,49227.00,0.00,49227.00,0.00,0.00,0.00,39229.00,39229.00,0.00,2.00,2.00,0.00,923036.00,49227.00,58.00,58.00,0.00,0.00,0.00,48.00,10.00,0.00,0.00,7.00,0.00,1.40,0.00,40.00,13.00,5.00,0.00,0.00,0.00
1,907.00,19820421.00,746.00,229.00,77.00,14,19961231.00,1.23,2.15,399381.00,0.00,11506.00,315175.00,0.00,133641.00,110360.00,48116.00,0.00,49227.00,0.00,49227.00,0.00,0.00,0.00,39229.00,39229.00,0.00,2.00,2.00,0.00,923036.00,49227.00,58.00,58.00,0.00,0.00,0.00,48.00,10.00,0.00,0.00,7.00,0.00,1.40,0.00,40.00,13.00,5.00,0.00,0.00,0.00
1,907.00,19820421.00,746.00,229.00,77.00,14,19971231.00,1.17,2.58,394270.00,10871.00,13270.00,315175.00,0.00,152302.00,113168.00,54114.00,0.00,49227.00,0.00,49227.00,0.00,0.00,0.00,39229.00,39229.00,0.00,2.00,2.00,0.00,923036.00,49227.00,58.00,58.00,0.00,0.00,0.00,48.00,10.00,0.00,0.00,7.00,0.00,1.40,0.00,40.00,13.00,5.00,0.00,0.00,0.00
1,907.00,19820421.00,746.00,229.00,77.00,14,19981231.00,1.16,2.26,395207.00,16597.00,12460.00,315176.00,0.00,142290.00,123896.00,60859.00,0.00,49227.00,0.00,49227.00,0.00,0.00,0.00,39229.00,39229.00,0.00,2.00,2.00,0.00,923036.00,49227.00,58.00,58.00,0.00,0.00,0.00,48.00,10.00,0.00,0.00,7.00,0.00,1.40,0.00,40.00,13.00,5.00,0.00,0.00,0.00
1,907.00,19820421.00,746.00,229.00,77.00,14,19991231.00,1.25,1.67,422455.00,13796.00,14059.00,315175.00,0.00,185999.00,179555.00,68445.00,0.00,49227.00,0.00,49227.00,0.00,0.00,0.00,39229.00,39229.00,0.00,2.00,2.00,0.00,923036.00,49227.00,58.00,58.00,0.00,0.00,0.00,48.00,10.00,0.00,0.00,7.00,0.00,1.40,0.00,40.00,13.00,5.00,0.00,0.00,0.00
1,907.00,19820421.00,746.00,229.00,77.00,14,20001231.00,1.13,1.56,523160.00,148808.00,16735.00,315175.00,0.00,101235.00,141776.00,76976.00,0.00,49227.00,0.00,49227.00,0.00,0.00,0.00,39229.00,39229.00,0.00,2.00,2.00,0.00,923036.00,49227.00,58.00,58.00,0.00,0.00,0.00,48.00,10.00,0.00,0.00,7.00,0.00,1.40,0.00,40.00,13.00,5.00,0.00,0.00,0.00
1,907.00,19820421.00,746.00,229.00,77.00,14,20011231.00,1.11,2.75,420789.00,61596.00,9468.00,315175.00,0.00,173874.00,149686.00,86571.00,0.00,49227.00,0.00,49227.00,0.00,0.00,0.00,39229.00,39229.00,0.00,2.00,2.00,0.00,923036.00,49227.00,58.00,58.00,0.00,0.00,0.00,48.00,10.00,0.00,0.00,7.00,0.00,1.40,0.00,40.00,13.00,5.00,0.00,0.00,0.00
1,907.00,19820421.00,746.00,229.00,77.00,14,20021231.00,1.17,3.46,410719.00,36199.00,5093.00,315175.00,0.00,214313.00,159241.00,97362.00,0.00,49227.00,0.00,49227.00,0.00,0.00,0.00,39229.00,39229.00,0.00,2.00,2.00,0.00,923036.00,49227.00,58.00,58.00,0.00,0.00,0.00,48.00,10.00,0.00,0.00,7.00,0.00,1.40,0.00,40.00,13.00,5.00,0.00,0.00,0.00
1,907.00,19820421.00,746.00,229.00,77.00,14,20031231.00,1.09,3.34,429504.00,83475.00,3621.00,315175.00,0.00,249179.00,184127.00,109498.00,0.00,49227.00,0.00,49227.00,0.00,0.00,0.00,39229.00,39229.00,0.00,2.00,2.00,0.00,923036.00,49227.00,58.00,58.00,0.00,0.00,0.00,48.00,10.00,0.00,0.00,7.00,0.00,1.40,0.00,40.00,13.00,5.00,0.00,0.00,0.00
1,907.00,19820421.00,746.00,229.00,77.00,14,20041231.00,1.41,2.65,464818.00,20351.00,808.00,315175.00,0.00,323556.00,245441.00,123146.00,0.00,49227.00,0.00,49227.00,0.00,0.00,0.00,39229.00,39229.00,0.00,2.00,2.00,0.00,923036.00,49227.00,58.00,58.00,0.00,0.00,0.00,48.00,10.00,0.00,0.00,7.00,0.00,1.40,0.00,40.00,13.00,5.00,0.00,0.00,0.00
1,907.00,19820421.00,746.00,229.00,77.00,14,20051231.00,1.4,1.99,458741.00,17786.00,1033.00,315175.00,0.00,322082.00,300649.00,138496.00,0.00,49227.00,0.00,49227.00,0.00,0.00,0.00,39229.00,39229.00,0.00,2.00,2.00,0.00,923036.00,49227.00,58.00,58.00,0.00,0.00,0.00,48.00,10.00,0.00,0.00,7.00,0.00,1.40,0.00,40.00,13.00,5.00,0.00,0.00,0.00
1,907.00,19820421.00,746.00,229.00,77.00,14,20061231.00,1.48,2.52,580556.00,112139.00,2923.00,315175.00,0.00,186370.00,229670.00,155759.00,0.00,49227.00,0.00,49227.00,0.00,0.00,0.00,39229.00,39229.00,0.00,2.00,2.00,0.00,923036.00,49227.00,58.00,58.00,0.00,0.00,0.00,48.00,10.00,0.00,0.00,7.00,0.00,1.40,0.00,40.00,13.00,5.00,0.00,0.00,0.00
1,907.00,19820421.00,746.00,229.00,77.00,14,20071231.00,1.52,2.66,516715.00,35932.00,1985.00,315175.00,0.00,346178.00,305498.00,175174.00,0.00,49227.00,0.00,49227.00,0.00,0.00,0.00,39229.00,39229.00,0.00,2.00,2.00,0.00,923036.00,49227.00,58.00,58.00,0.00,0.00,0.00,48.00,10.00,0.00,0.00,7.00,0.00,1.40,0.00,40.00,13.00,5.00,0.00,0.00,0.00
1,907.00,19820421.00,746.00,229.00,77.00,14,20081231.00,1.43,9.56,499265.00,29403.00,3048.00,325861.00,0.00,1799402.00,408344.00,220037.00,0.00,49227.00,0.00,49227.00,0.00,0.00,0.00,39229.00,39229.00,0.00,2.00,2.00,0.00,923036.00,49227.00,58.00,58.00,0.00,0.00,0.00,48.00,10.00,0.00,0.00,7.00,0.00,1.40,0.00,40.00,13.00,5.00,0.00,0.00,0.00
1,907.00,19820421.00,746.00,229.00,77.00,14,20091231.00,1.04,18.54,716974.00,32053.00,4443.00,657269.00,0.00,1348957.00,318988.00,246221.00,0.00,49227.00,0.00,49227.00,0.00,0.00,0.00,39229.00,39229.00,0.00,2.00,2.00,0.00,923036.00,49227.00,58.00,58.00,0.00,0.00,0.00,48.00,10.00,0.00,0.00,7.00,0.00,1.40,0.00,40.00,13.00,5.00,0.00,0.00,0.00
1,907.00,19820421.00,746.00,229.00,77.00,14,20101231.00,1.03,12.73,722175.00,41248.00,1702.00,658069.00,0.00,998394.00,354041.00,275583.00,0.00,49227.00,0.00,49227.00,0.00,0.00,0.00,39229.00,39229.00,0.00,2.00,2.00,0.00,923036.00,49227.00,58.00,58.00,0.00,0.00,0.00,48.00,10.00,0.00,0.00,7.00,0.00,1.40,0.00,40.00,13.00,5.00,0.00,0.00,0.00
3,627.00,20070627.00,447.00,149.00,156.00,9,20091231.00,0.92,0.93,1416084.00,42821.00,487.00,1499699.00,0.00,425804.00,584675.00,127212.00,0.00,350216.00,58263.00,291953.00,,,,268228.00,268228.00,,1.00,4.00,3.00,,350216.00,173.00,35.00,0.00,138.00,0.00,0.00,173.00,0.00,0.00,0.00,0.00,0.00,173.00,0.00,0.00,0.00,0.00,0.00,0.00
3,627.00,20070627.00,447.00,149.00,156.00,9,20101231.00,0.99,0.89,1498109.00,36710.00,293.00,1482574.00,0.00,314724.00,487886.00,135395.00,0.00,350216.00,58263.00,291953.00,,,,268228.00,268228.00,,1.00,4.00,3.00,,350216.00,173.00,35.00,0.00,138.00,0.00,0.00,173.00,0.00,0.00,0.00,0.00,0.00,173.00,0.00,0.00,0.00,0.00,0.00,0.00
2,836.00,19750915.00,218.00,229.00,15.00,21,19951231.00,1.05,0.93,289259.00,31159.00,14385.00,232601.00,0.00,132310.00,190476.00,48849.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60000.00,60000.00,0.00,1.00,7.00,2.00,23573.00,97020.00,100.00,83.00,17.00,0.00,0.00,100.00,0.00,0.00,0.00,5.00,0.00,1.01,0.00,99.00,1.00,0.00,0.00,0.00,0.00
1,836.00,19750915.00,218.00,229.00,15.00,21,19961231.00,1.17,1.02,356764.00,67095.00,16742.00,232601.00,0.00,119507.00,168871.00,52227.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60000.00,60000.00,0.00,1.00,7.00,2.00,23573.00,97020.00,100.00,83.00,17.00,0.00,0.00,100.00,0.00,0.00,0.00,5.00,0.00,1.01,0.00,99.00,1.00,0.00,0.00,0.00,0.00
2,836.00,19750915.00,218.00,229.00,15.00,21,19971231.00,1.08,0.98,318532.00,52259.00,13912.00,232601.00,0.00,116202.00,174453.00,55861.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60000.00,60000.00,0.00,1.00,7.00,2.00,23573.00,97020.00,100.00,83.00,17.00,0.00,0.00,100.00,0.00,0.00,0.00,5.00,0.00,1.01,0.00,99.00,1.00,0.00,0.00,0.00,0.00
1,836.00,19750915.00,218.00,229.00,15.00,21,19981231.00,1.03,1.14,310461.00,58340.00,11765.00,232601.00,0.00,129014.00,173359.00,59747.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60000.00,60000.00,0.00,1.00,7.00,2.00,23573.00,97020.00,100.00,83.00,17.00,0.00,0.00,100.00,0.00,0.00,0.00,5.00,0.00,1.01,0.00,99.00,1.00,0.00,0.00,0.00,0.00
1,836.00,19750915.00,218.00,229.00,15.00,21,19991231.00,1.05,1.05,413704.00,157133.00,11224.00,232650.00,0.00,137673.00,195128.00,63904.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60000.00,60000.00,0.00,1.00,7.00,2.00,23573.00,97020.00,100.00,83.00,17.00,0.00,0.00,100.00,0.00,0.00,0.00,5.00,0.00,1.01,0.00,99.00,1.00,0.00,0.00,0.00,0.00
1,836.00,19750915.00,218.00,229.00,15.00,21,20001231.00,1.29,2.19,342550.00,37996.00,4644.00,232601.00,0.00,174887.00,153748.00,73763.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60000.00,60000.00,0.00,1.00,7.00,2.00,23573.00,97020.00,100.00,83.00,17.00,0.00,0.00,100.00,0.00,0.00,0.00,5.00,0.00,1.01,0.00,99.00,1.00,0.00,0.00,0.00,0.00
1,836.00,19750915.00,218.00,229.00,15.00,21,20011231.00,1.31,2.14,341621.00,30124.00,6826.00,232601.00,0.00,168383.00,151659.00,73106.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60000.00,60000.00,0.00,1.00,7.00,2.00,23573.00,97020.00,100.00,83.00,17.00,0.00,0.00,100.00,0.00,0.00,0.00,5.00,0.00,1.01,0.00,99.00,1.00,0.00,0.00,0.00,0.00
1,836.00,19750915.00,218.00,229.00,15.00,21,20021231.00,1.43,1.38,440360.00,100591.00,6515.00,232601.00,0.00,183714.00,211319.00,78192.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60000.00,60000.00,0.00,1.00,7.00,2.00,23573.00,97020.00,100.00,83.00,17.00,0.00,0.00,100.00,0.00,0.00,0.00,5.00,0.00,1.01,0.00,99.00,1.00,0.00,0.00,0.00,0.00
2,836.00,19750915.00,218.00,229.00,15.00,21,20031231.00,1.19,0.85,404436.00,124210.00,3432.00,232601.00,0.00,123287.00,228632.00,83632.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60000.00,60000.00,0.00,1.00,7.00,2.00,23573.00,97020.00,100.00,83.00,17.00,0.00,0.00,100.00,0.00,0.00,0.00,5.00,0.00,1.01,0.00,99.00,1.00,0.00,0.00,0.00,0.00
1,836.00,19750915.00,218.00,229.00,15.00,21,20041231.00,1.62,1.83,452054.00,71145.00,2996.00,232601.00,0.00,342351.00,276074.00,89451.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60000.00,60000.00,0.00,1.00,7.00,2.00,23573.00,97020.00,100.00,83.00,17.00,0.00,0.00,100.00,0.00,0.00,0.00,5.00,0.00,1.01,0.00,99.00,1.00,0.00,0.00,0.00,0.00
1,836.00,19750915.00,218.00,229.00,15.00,21,20051231.00,0.96,1.49,370880.00,143998.00,3218.00,232601.00,0.00,170448.00,210217.00,95674.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60000.00,60000.00,0.00,1.00,7.00,2.00,23573.00,97020.00,100.00,83.00,17.00,0.00,0.00,100.00,0.00,0.00,0.00,5.00,0.00,1.01,0.00,99.00,1.00,0.00,0.00,0.00,0.00
1,836.00,19750915.00,218.00,229.00,15.00,21,20061231.00,1.09,2.99,327933.00,69560.00,4012.00,232601.00,0.00,180777.00,162876.00,102331.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60000.00,60000.00,0.00,1.00,7.00,2.00,23573.00,97020.00,100.00,83.00,17.00,0.00,0.00,100.00,0.00,0.00,0.00,5.00,0.00,1.01,0.00,99.00,1.00,0.00,0.00,0.00,0.00
1,836.00,19750915.00,218.00,229.00,15.00,21,20071231.00,0.98,2.46,332087.00,95853.00,7711.00,232601.00,0.00,187407.00,185648.00,109451.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60000.00,60000.00,0.00,1.00,7.00,2.00,23573.00,97020.00,100.00,83.00,17.00,0.00,0.00,100.00,0.00,0.00,0.00,5.00,0.00,1.01,0.00,99.00,1.00,0.00,0.00,0.00,0.00
4,836.00,19750915.00,218.00,229.00,15.00,21,20081231.00,0.99,0.86,261682.00,24656.00,6607.00,232601.00,0.00,134410.00,272923.00,117066.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60000.00,60000.00,0.00,1.00,7.00,2.00,23573.00,97020.00,100.00,83.00,17.00,0.00,0.00,100.00,0.00,0.00,0.00,5.00,0.00,1.01,0.00,99.00,1.00,0.00,0.00,0.00,0.00
2,836.00,19750915.00,218.00,229.00,15.00,21,20091231.00,1.31,0.86,447157.00,139513.00,3465.00,232601.00,0.00,106048.00,248498.00,125211.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60000.00,60000.00,0.00,1.00,7.00,2.00,23573.00,97020.00,100.00,83.00,17.00,0.00,0.00,100.00,0.00,0.00,0.00,5.00,0.00,1.01,0.00,99.00,1.00,0.00,0.00,0.00,0.00
1,836.00,19750915.00,218.00,229.00,15.00,21,20101231.00,1.16,1.58,322802.00,51735.00,1550.00,232601.00,0.00,80508.00,184926.00,133922.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60000.00,60000.00,0.00,1.00,7.00,2.00,23573.00,97020.00,100.00,83.00,17.00,0.00,0.00,100.00,0.00,0.00,0.00,5.00,0.00,1.01,0.00,99.00,1.00,0.00,0.00,0.00,0.00
4,674.00,19720217.00,378.00,49.00,85.00,17,19951231.00,0.65,1.19,440018.00,165875.00,58648.00,333926.00,0.00,210638.00,237168.00,60388.00,0.00,221175.00,29220.00,191955.00,0.00,0.00,1607.00,191720.00,191720.00,0.00,10.00,3.00,0.00,573075.00,221175.00,200.00,50.00,150.00,0.00,0.00,0.00,200.00,0.00,0.00,4.00,0.00,2.34,0.00,0.00,132.00,68.00,0.00,0.00,0.00
3,674.00,19720217.00,378.00,49.00,85.00,17,19961231.00,0.79,1.41,602400.00,284519.00,54689.00,333926.00,0.00,251244.00,243103.00,64770.00,0.00,221175.00,29220.00,191955.00,0.00,0.00,1607.00,191720.00,191720.00,0.00,10.00,3.00,0.00,573075.00,221175.00,200.00,50.00,150.00,0.00,0.00,0.00,200.00,0.00,0.00,4.00,0.00,2.34,0.00,0.00,132.00,68.00,0.00,0.00,0.00
1,674.00,19720217.00,378.00,49.00,85.00,17,19971231.00,1.15,1.5,607008.00,177936.00,45042.00,333927.00,0.00,220458.00,216690.00,69467.00,0.00,221175.00,29220.00,191955.00,0.00,0.00,1607.00,191720.00,191720.00,0.00,10.00,3.00,0.00,573075.00,221175.00,200.00,50.00,150.00,0.00,0.00,0.00,200.00,0.00,0.00,4.00,0.00,2.34,0.00,0.00,132.00,68.00,0.00,0.00,0.00
1,674.00,19720217.00,378.00,49.00,85.00,17,19981231.00,1.14,1.57,555861.00,134983.00,41740.00,333926.00,0.00,281037.00,253105.00,74513.00,0.00,221175.00,29220.00,191955.00,0.00,0.00,1607.00,191720.00,191720.00,0.00,10.00,3.00,0.00,573075.00,221175.00,200.00,50.00,150.00,0.00,0.00,0.00,200.00,0.00,0.00,4.00,0.00,2.34,0.00,0.00,132.00,68.00,0.00,0.00,0.00
1,674.00,19720217.00,378.00,49.00,85.00,17,19991231.00,1.07,2.41,477650.00,76528.00,45187.00,333926.00,0.00,268607.00,191269.00,79929.00,0.00,221175.00,29220.00,191955.00,0.00,0.00,1607.00,191720.00,191720.00,0.00,10.00,3.00,0.00,573075.00,221175.00,200.00,50.00,150.00,0.00,0.00,0.00,200.00,0.00,0.00,4.00,0.00,2.34,0.00,0.00,132.00,68.00,0.00,0.00,0.00
1,674.00,19720217.00,378.00,49.00,85.00,17,20001231.00,0.81,1.53,497484.00,174775.00,52156.00,333927.00,0.00,217043.00,227427.00,85744.00,0.00,221175.00,29220.00,191955.00,0.00,0.00,1607.00,191720.00,191720.00,0.00,10.00,3.00,0.00,573075.00,221175.00,200.00,50.00,150.00,0.00,0.00,0.00,200.00,0.00,0.00,4.00,0.00,2.34,0.00,0.00,132.00,68.00,0.00,0.00,0.00
3,674.00,19720217.00,378.00,49.00,85.00,17,20011231.00,0.88,1.38,853052.00,522049.00,38083.00,333927.00,0.00,218851.00,238346.00,79938.00,0.00,221175.00,29220.00,191955.00,0.00,0.00,1607.00,191720.00,191720.00,0.00,10.00,3.00,0.00,573075.00,221175.00,200.00,50.00,150.00,0.00,0.00,0.00,200.00,0.00,0.00,4.00,0.00,2.34,0.00,0.00,132.00,68.00,0.00,0.00,0.00
1,674.00,19720217.00,378.00,49.00,85.00,17,20021231.00,1.09,1.33,832164.00,456865.00,11493.00,333927.00,0.00,234369.00,262823.00,86975.00,0.00,221175.00,29220.00,191955.00,0.00,0.00,1607.00,191720.00,191720.00,0.00,10.00,3.00,0.00,573075.00,221175.00,200.00,50.00,150.00,0.00,0.00,0.00,200.00,0.00,0.00,4.00,0.00,2.34,0.00,0.00,132.00,68.00,0.00,0.00,0.00
1,674.00,19720217.00,378.00,49.00,85.00,17,20031231.00,1.05,1.1,525532.00,168676.00,6860.00,333927.00,0.00,245730.00,320732.00,94638.00,2784.00,221175.00,29220.00,191955.00,0.00,0.00,1607.00,191720.00,191720.00,0.00,10.00,3.00,0.00,573075.00,221175.00,200.00,50.00,150.00,0.00,0.00,0.00,200.00,0.00,0.00,4.00,0.00,2.34,0.00,0.00,132.00,68.00,0.00,0.00,0.00
1,674.00,19720217.00,378.00,49.00,85.00,17,20041231.00,1.28,1.67,611436.00,178110.00,6714.00,333927.00,0.00,310202.00,292243.00,102986.00,2956.00,221175.00,29220.00,191955.00,0.00,0.00,1607.00,191720.00,191720.00,0.00,10.00,3.00,0.00,573075.00,221175.00,200.00,50.00,150.00,0.00,0.00,0.00,200.00,0.00,0.00,4.00,0.00,2.34,0.00,0.00,132.00,68.00,0.00,0.00,0.00
1,674.00,19720217.00,378.00,49.00,85.00,17,20051231.00,1.07,1.49,457964.00,92345.00,7643.00,333927.00,0.00,349472.00,350155.00,112079.00,3138.00,221175.00,29220.00,191955.00,0.00,0.00,1607.00,191720.00,191720.00,0.00,10.00,3.00,0.00,573075.00,221175.00,200.00,50.00,150.00,0.00,0.00,0.00,200.00,0.00,0.00,4.00,0.00,2.34,0.00,0.00,132.00,68.00,0.00,0.00,0.00
